host,dopant,site,ad,BC-32a-d,BW-32a-d,BF-32a-d,BC-32a-s,BW-32a-s,BF-32a-s,BC-32a-p,BW-32a-p,BF-32a-p,TC-32a,TC-32a-s,TC-32a-p,TC-32a-d,BC-31a-d,BW-31a-d,BF-31a-d,BC-31a-s,BW-31a-s,BF-31a-s,BC-31a-p,BW-31a-p,BF-31a-p,TC-31a,TC-31a-s,TC-31a-p,TC-31a-d,FE-x1,TC-31a-del,TC-32a-del,ZPP-s-h-ZPP-s-dp-del,ZPP-p-h-ZPP-p-dp-del,ZPP-d-h-ZPP-d-dp-del,CR-h-CR-dp-del,MR-h-MR-dp-del,AR-h-AR-dp-del,VdWR-h-VdWR-dp-del,NE-s-h-NE-s-dp-del,NE-p-h-NE-p-dp-del,NE-d-h-NE-d-dp-del,GCN,Z-am,VE-am,FIE-wm,EA-wm,EN-wm,EN-gm,NSRS-h,NSRC-h,Z-h,G-h,EN-h,EA-h,AM-h,BP-h,MP-h,MV-h,WF-h,DP-h,Rho-h,HVap-h,LatCon-h,P-h,SH-h,TCon-h,HF-h,FIE-h,NSRS-dp,NSRC-dp,Z-dp,G-dp,EN-dp,EA-dp,AM-dp,BP-dp,MP-dp,MV-dp,WF-dp,DP-dp,Rho-dp,HVap-dp,LatCon-dp,P-dp,SH-dp,TCon-dp,HF-dp,FIE-dp,e_ads,sys
Ir,Pd,h1,CO,-2.279320336,1.512808895,0.927518823,-3.352696144,2.720609275,0.893977542,-3.159696767,3.217173884,0.816067921,9.9562,0.3316,0.5558,9.0688,-2.148501575,2.022872321,0.81974743,-4.278609683,2.776090283,0.905836881,-2.671464681,2.954182137,0.802690322,9.0025,0.4633,0.8438,7.6954,-0.10928811,-0.0065,-0.0311,0.08,0.098,0.126,2,-1,25,3,0,6,7,7.5,66.66666667,9.333333333,8.840988,1.36391744,2.2,2.2,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,6.85,13.6176,46,10,2.2,0.5621412,106.42,3236,1828.05,8.56,5.58,26.14,12.0,380,3.89,2.2,0.246,71.8,16.7,8.33686,-1.45,pd-ir111-h1
Ir,Pd,f1,CO,-2.279320336,1.512808895,0.927518823,-3.352696144,2.720609275,0.893977542,-3.159696767,3.217173884,0.816067921,9.9562,0.3316,0.5558,9.0688,-2.148501575,2.022872321,0.81974743,-4.278609683,2.776090283,0.905836881,-2.671464681,2.954182137,0.802690322,9.0025,0.4633,0.8438,7.6954,-0.10928811,-0.0065,-0.0311,0.08,0.098,0.126,2,-1,25,3,0,6,7,6.95,66.66666667,9.333333333,8.840988,1.36391744,2.2,2.2,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,6.85,13.6176,46,10,2.2,0.5621412,106.42,3236,1828.05,8.56,5.58,26.14,12.0,380,3.89,2.2,0.246,71.8,16.7,8.33686,-1.44,pd-ir111-f1
Ir,Pd,b2,CO,-2.279320336,1.512808895,0.927518823,-3.352696144,2.720609275,0.893977542,-3.159696767,3.217173884,0.816067921,9.9562,0.3316,0.5558,9.0688,-2.148501575,2.022872321,0.81974743,-4.278609683,2.776090283,0.905836881,-2.671464681,2.954182137,0.802690322,9.0025,0.4633,0.8438,7.6954,-0.10928811,-0.0065,-0.0311,0.08,0.098,0.126,2,-1,25,3,0,6,7,7.33,77.0,9.0,8.840988,1.36391744,2.2,2.2,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,6.85,13.6176,46,10,2.2,0.5621412,106.42,3236,1828.05,8.56,5.58,26.14,12.0,380,3.89,2.2,0.246,71.8,16.7,8.33686,-1.44,pd-ir111-b2
Ni,Rh,t2,CO,-1.791212171,1.793555054,0.843203712,-2.128435537,3.394369462,0.708282143,-0.051876898,3.740912713,0.449953716,17.0519,2.3105,6.5737,8.1678,-1.363955769,1.424293919,0.888029163,-2.320022078,4.688442485,0.710760196,-0.791437004,8.098651832,0.461188267,9.9602,0.409,0.8551,8.6961,-0.062434508,0.0142,0.0758,-0.15,-0.19,-0.225,-18,-10,-4,-13,0,-6,-10,7.5,28.0,10.0,7.6036816,1.15430736,1.984,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.4,6.6395,45,9,2.28,1.142892,102.9055,3968,2237.0,8.28,5.4,66.0,12.4,495,3.8,2.28,0.243,150.0,21.7,7.4589,-1.31,rh-ni111-t2
Ni,Rh,t1,CO,-1.791212171,1.793555054,0.843203712,-2.128435537,3.394369462,0.708282143,-0.051876898,3.740912713,0.449953716,17.0519,2.3105,6.5737,8.1678,-1.363955769,1.424293919,0.888029163,-2.320022078,4.688442485,0.710760196,-0.791437004,8.098651832,0.461188267,9.9602,0.409,0.8551,8.6961,-0.062434508,0.0142,0.0758,-0.15,-0.19,-0.225,-18,-10,-4,-13,0,-6,-10,7.5,45.0,9.0,7.6036816,1.15430736,1.984,2.28,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.4,6.6395,45,9,2.28,1.142892,102.9055,3968,2237.0,8.28,5.4,66.0,12.4,495,3.8,2.28,0.243,150.0,21.7,7.4589,-1.64,rh-ni111-t1
Ni,Rh,h2,CO,-1.791212171,1.793555054,0.843203712,-2.128435537,3.394369462,0.708282143,-0.051876898,3.740912713,0.449953716,17.0519,2.3105,6.5737,8.1678,-1.363955769,1.424293919,0.888029163,-2.320022078,4.688442485,0.710760196,-0.791437004,8.098651832,0.461188267,9.9602,0.409,0.8551,8.6961,-0.062434508,0.0142,0.0758,-0.15,-0.19,-0.225,-18,-10,-4,-13,0,-6,-10,7.5,28.0,10.0,7.6036816,1.15430736,1.984,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.4,6.6395,45,9,2.28,1.142892,102.9055,3968,2237.0,8.28,5.4,66.0,12.4,495,3.8,2.28,0.243,150.0,21.7,7.4589,-1.49,rh-ni111-h2
Ni,Rh,h1,CO,-1.791212171,1.793555054,0.843203712,-2.128435537,3.394369462,0.708282143,-0.051876898,3.740912713,0.449953716,17.0519,2.3105,6.5737,8.1678,-1.363955769,1.424293919,0.888029163,-2.320022078,4.688442485,0.710760196,-0.791437004,8.098651832,0.461188267,9.9602,0.409,0.8551,8.6961,-0.062434508,0.0142,0.0758,-0.15,-0.19,-0.225,-18,-10,-4,-13,0,-6,-10,7.5,33.66666667,9.666666667,7.6036816,1.15430736,1.984,2.026129472,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.4,6.6395,45,9,2.28,1.142892,102.9055,3968,2237.0,8.28,5.4,66.0,12.4,495,3.8,2.28,0.243,150.0,21.7,7.4589,-1.53,rh-ni111-h1
Ni,Rh,f2,CO,-1.791212171,1.793555054,0.843203712,-2.128435537,3.394369462,0.708282143,-0.051876898,3.740912713,0.449953716,17.0519,2.3105,6.5737,8.1678,-1.363955769,1.424293919,0.888029163,-2.320022078,4.688442485,0.710760196,-0.791437004,8.098651832,0.461188267,9.9602,0.409,0.8551,8.6961,-0.062434508,0.0142,0.0758,-0.15,-0.19,-0.225,-18,-10,-4,-13,0,-6,-10,6.95,28.0,10.0,7.6036816,1.15430736,1.984,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.4,6.6395,45,9,2.28,1.142892,102.9055,3968,2237.0,8.28,5.4,66.0,12.4,495,3.8,2.28,0.243,150.0,21.7,7.4589,-1.5,rh-ni111-f2
Ni,Rh,f1,CO,-1.791212171,1.793555054,0.843203712,-2.128435537,3.394369462,0.708282143,-0.051876898,3.740912713,0.449953716,17.0519,2.3105,6.5737,8.1678,-1.363955769,1.424293919,0.888029163,-2.320022078,4.688442485,0.710760196,-0.791437004,8.098651832,0.461188267,9.9602,0.409,0.8551,8.6961,-0.062434508,0.0142,0.0758,-0.15,-0.19,-0.225,-18,-10,-4,-13,0,-6,-10,6.95,33.66666667,9.666666667,7.6036816,1.15430736,1.984,2.026129472,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.4,6.6395,45,9,2.28,1.142892,102.9055,3968,2237.0,8.28,5.4,66.0,12.4,495,3.8,2.28,0.243,150.0,21.7,7.4589,-1.52,rh-ni111-f1
Ni,Rh,b1,CO,-1.791212171,1.793555054,0.843203712,-2.128435537,3.394369462,0.708282143,-0.051876898,3.740912713,0.449953716,17.0519,2.3105,6.5737,8.1678,-1.363955769,1.424293919,0.888029163,-2.320022078,4.688442485,0.710760196,-0.791437004,8.098651832,0.461188267,9.9602,0.409,0.8551,8.6961,-0.062434508,0.0142,0.0758,-0.15,-0.19,-0.225,-18,-10,-4,-13,0,-6,-10,7.33,36.5,9.5,7.6036816,1.15430736,1.984,2.086815756,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.4,6.6395,45,9,2.28,1.142892,102.9055,3968,2237.0,8.28,5.4,66.0,12.4,495,3.8,2.28,0.243,150.0,21.7,7.4589,-1.48,rh-ni111-b1
Ni,Pt,t2,CO,-2.456956798,1.812550429,0.909100584,-2.451925796,3.345223794,0.722652107,-0.033856305,3.414195742,0.445274106,9.9555,0.5035,0.6469,8.8051,-1.352528875,1.324645581,0.88771085,-2.267852728,3.235160586,0.720409562,-0.288413073,3.304731318,0.483786012,9.9682,0.4076,0.8632,8.6975,-0.596551696,0.0222,-0.025,-0.28,-0.24,-0.315,-12,-15,-1,-16,0,-12,-21,7.5,28.0,10.0,7.9036676,1.35074996,1.968,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.55,10.7514,78,10,2.2,2.125105,195.084,4098,2041.4,9.09,5.8,48.0,21.5,490,3.92,2.28,0.133,71.6,20.0,8.95883,-1.27,pt-ni111-t2
Ni,Pt,t1,CO,-2.456956798,1.812550429,0.909100584,-2.451925796,3.345223794,0.722652107,-0.033856305,3.414195742,0.445274106,9.9555,0.5035,0.6469,8.8051,-1.352528875,1.324645581,0.88771085,-2.267852728,3.235160586,0.720409562,-0.288413073,3.304731318,0.483786012,9.9682,0.4076,0.8632,8.6975,-0.596551696,0.0222,-0.025,-0.28,-0.24,-0.315,-12,-15,-1,-16,0,-12,-21,7.5,78.0,10.0,7.9036676,1.35074996,1.968,2.2,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.55,10.7514,78,10,2.2,2.125105,195.084,4098,2041.4,9.09,5.8,48.0,21.5,490,3.92,2.28,0.133,71.6,20.0,8.95883,-1.2,pt-ni111-t1
Ni,Pt,h2,CO,-2.456956798,1.812550429,0.909100584,-2.451925796,3.345223794,0.722652107,-0.033856305,3.414195742,0.445274106,9.9555,0.5035,0.6469,8.8051,-1.352528875,1.324645581,0.88771085,-2.267852728,3.235160586,0.720409562,-0.288413073,3.304731318,0.483786012,9.9682,0.4076,0.8632,8.6975,-0.596551696,0.0222,-0.025,-0.28,-0.24,-0.315,-12,-15,-1,-16,0,-12,-21,7.5,28.0,10.0,7.9036676,1.35074996,1.968,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.55,10.7514,78,10,2.2,2.125105,195.084,4098,2041.4,9.09,5.8,48.0,21.5,490,3.92,2.28,0.133,71.6,20.0,8.95883,-1.47,pt-ni111-h2
Ni,Pt,h1,CO,-2.456956798,1.812550429,0.909100584,-2.451925796,3.345223794,0.722652107,-0.033856305,3.414195742,0.445274106,9.9555,0.5035,0.6469,8.8051,-1.352528875,1.324645581,0.88771085,-2.267852728,3.235160586,0.720409562,-0.288413073,3.304731318,0.483786012,9.9682,0.4076,0.8632,8.6975,-0.596551696,0.0222,-0.025,-0.28,-0.24,-0.315,-12,-15,-1,-16,0,-12,-21,7.5,44.66666667,10.0,7.9036676,1.35074996,1.968,2.002149356,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.55,10.7514,78,10,2.2,2.125105,195.084,4098,2041.4,9.09,5.8,48.0,21.5,490,3.92,2.28,0.133,71.6,20.0,8.95883,-1.33,pt-ni111-h1
Ni,Pt,f1,CO,-2.456956798,1.812550429,0.909100584,-2.451925796,3.345223794,0.722652107,-0.033856305,3.414195742,0.445274106,9.9555,0.5035,0.6469,8.8051,-1.352528875,1.324645581,0.88771085,-2.267852728,3.235160586,0.720409562,-0.288413073,3.304731318,0.483786012,9.9682,0.4076,0.8632,8.6975,-0.596551696,0.0222,-0.025,-0.28,-0.24,-0.315,-12,-15,-1,-16,0,-12,-21,6.95,44.66666667,10.0,7.9036676,1.35074996,1.968,2.002149356,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.55,10.7514,78,10,2.2,2.125105,195.084,4098,2041.4,9.09,5.8,48.0,21.5,490,3.92,2.28,0.133,71.6,20.0,8.95883,-1.32,pt-ni111-f1
Ni,Pt,f2,CO,-2.456956798,1.812550429,0.909100584,-2.451925796,3.345223794,0.722652107,-0.033856305,3.414195742,0.445274106,9.9555,0.5035,0.6469,8.8051,-1.352528875,1.324645581,0.88771085,-2.267852728,3.235160586,0.720409562,-0.288413073,3.304731318,0.483786012,9.9682,0.4076,0.8632,8.6975,-0.596551696,0.0222,-0.025,-0.28,-0.24,-0.315,-12,-15,-1,-16,0,-12,-21,6.95,28.0,10.0,7.9036676,1.35074996,1.968,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.55,10.7514,78,10,2.2,2.125105,195.084,4098,2041.4,9.09,5.8,48.0,21.5,490,3.92,2.28,0.133,71.6,20.0,8.95883,-1.48,pt-ni111-b3
Ni,Pt,b1,CO,-2.456956798,1.812550429,0.909100584,-2.451925796,3.345223794,0.722652107,-0.033856305,3.414195742,0.445274106,9.9555,0.5035,0.6469,8.8051,-1.352528875,1.324645581,0.88771085,-2.267852728,3.235160586,0.720409562,-0.288413073,3.304731318,0.483786012,9.9682,0.4076,0.8632,8.6975,-0.596551696,0.0222,-0.025,-0.28,-0.24,-0.315,-12,-15,-1,-16,0,-12,-21,7.33,53.0,10.0,7.9036676,1.35074996,1.968,2.049878045,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.55,10.7514,78,10,2.2,2.125105,195.084,4098,2041.4,9.09,5.8,48.0,21.5,490,3.92,2.28,0.133,71.6,20.0,8.95883,-1.26,pt-ni111-b1
Ni,Cu,t2,CO,-2.23942883,1.03324899,0.975877863,-2.013107025,3.217162143,0.696865788,0.164722064,3.328877637,0.43431181,10.9556,0.4799,0.7939,9.6817,-1.338858333,1.285014148,0.890502912,-2.123904271,3.194147129,0.7082695,-0.112257593,3.244702314,0.462630164,9.9577,0.4052,0.8459,8.7066,-0.139657048,0.0117,-0.0193,0.08,0.06,0.01,-8,-3,12,1,0,0,-2,7.5,28.0,10.0,7.6571776,1.17288576,1.908,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,-1.38,cu-ni111-t2
Ni,Cu,t1,CO,-2.23942883,1.03324899,0.975877863,-2.013107025,3.217162143,0.696865788,0.164722064,3.328877637,0.43431181,10.9556,0.4799,0.7939,9.6817,-1.338858333,1.285014148,0.890502912,-2.123904271,3.194147129,0.7082695,-0.112257593,3.244702314,0.462630164,9.9577,0.4052,0.8459,8.7066,-0.139657048,0.0117,-0.0193,0.08,0.06,0.01,-8,-3,12,1,0,0,-2,7.5,29.0,11.0,7.6571776,1.17288576,1.908,1.9,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,-0.54,cu-ni111-t1
Ni,Cu,h2,CO,-2.23942883,1.03324899,0.975877863,-2.013107025,3.217162143,0.696865788,0.164722064,3.328877637,0.43431181,10.9556,0.4799,0.7939,9.6817,-1.338858333,1.285014148,0.890502912,-2.123904271,3.194147129,0.7082695,-0.112257593,3.244702314,0.462630164,9.9577,0.4052,0.8459,8.7066,-0.139657048,0.0117,-0.0193,0.08,0.06,0.01,-8,-3,12,1,0,0,-2,7.5,28.0,10.0,7.6571776,1.17288576,1.908,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,-1.58,cu-ni111-h2
Ni,Cu,f2,CO,-2.23942883,1.03324899,0.975877863,-2.013107025,3.217162143,0.696865788,0.164722064,3.328877637,0.43431181,10.9556,0.4799,0.7939,9.6817,-1.338858333,1.285014148,0.890502912,-2.123904271,3.194147129,0.7082695,-0.112257593,3.244702314,0.462630164,9.9577,0.4052,0.8459,8.7066,-0.139657048,0.0117,-0.0193,0.08,0.06,0.01,-8,-3,12,1,0,0,-2,6.95,28.0,10.0,7.6571776,1.17288576,1.908,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.7,5.8424,29,11,1.9,1.235784,63.546,3200,1357.77,7.11,4.92,46.5,8.96,300,3.61,1.9,0.385,401.0,13.1,7.72638,-1.58,cu-ni111-f2
Ni,Ir,t2,CO,-1.977613034,2.045256015,0.819213651,-2.726533599,3.33740616,0.746642974,-0.105948253,3.313300354,0.456661227,9.0507,0.4729,0.7461,7.8317,-1.353036453,1.333016842,0.887511807,-2.270829287,3.238829976,0.726264165,-0.27371054,3.316796657,0.488242872,9.9545,0.4087,0.8586,8.6872,-0.037959217,0.0085,0.041,-0.2,-0.248,-0.331,-17,-12,-11,-16,0,-12,-19,7.5,28.0,10.0,7.9053056,1.23860126,1.968,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,-1.26,ir-ni111-t2
Ni,Ir,t1,CO,-1.977613034,2.045256015,0.819213651,-2.726533599,3.33740616,0.746642974,-0.105948253,3.313300354,0.456661227,9.0507,0.4729,0.7461,7.8317,-1.353036453,1.333016842,0.887511807,-2.270829287,3.238829976,0.726264165,-0.27371054,3.316796657,0.488242872,9.9545,0.4087,0.8586,8.6872,-0.037959217,0.0085,0.041,-0.2,-0.248,-0.331,-17,-12,-11,-16,0,-12,-19,7.5,77.0,9.0,7.9053056,1.23860126,1.968,2.2,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,-1.89,ir-ni111-t1
Ni,Ir,h2,CO,-1.977613034,2.045256015,0.819213651,-2.726533599,3.33740616,0.746642974,-0.105948253,3.313300354,0.456661227,9.0507,0.4729,0.7461,7.8317,-1.353036453,1.333016842,0.887511807,-2.270829287,3.238829976,0.726264165,-0.27371054,3.316796657,0.488242872,9.9545,0.4087,0.8586,8.6872,-0.037959217,0.0085,0.041,-0.2,-0.248,-0.331,-17,-12,-11,-16,0,-12,-19,7.5,28.0,10.0,7.9053056,1.23860126,1.968,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,-1.47,ir-ni111-h2
Ni,Ir,f2,CO,-1.977613034,2.045256015,0.819213651,-2.726533599,3.33740616,0.746642974,-0.105948253,3.313300354,0.456661227,9.0507,0.4729,0.7461,7.8317,-1.353036453,1.333016842,0.887511807,-2.270829287,3.238829976,0.726264165,-0.27371054,3.316796657,0.488242872,9.9545,0.4087,0.8586,8.6872,-0.037959217,0.0085,0.041,-0.2,-0.248,-0.331,-17,-12,-11,-16,0,-12,-19,6.95,28.0,10.0,7.9053056,1.23860126,1.968,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,-1.48,ir-ni111-f2
Ni,Ir,b2,CO,-1.977613034,2.045256015,0.819213651,-2.726533599,3.33740616,0.746642974,-0.105948253,3.313300354,0.456661227,9.0507,0.4729,0.7461,7.8317,-1.353036453,1.333016842,0.887511807,-2.270829287,3.238829976,0.726264165,-0.27371054,3.316796657,0.488242872,9.9545,0.4087,0.8586,8.6872,-0.037959217,0.0085,0.041,-0.2,-0.248,-0.331,-17,-12,-11,-16,0,-12,-19,7.33,28.0,10.0,7.9053056,1.23860126,1.968,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.9,10.5666,77,9,2.2,1.5643615,192.217,4701,2739.0,8.52,5.76,54.0,22.5622,560,3.84,2.2,0.131,147.0,26.0,8.96702,-1.33,ir-ni111-b2
Ni,Au,t2,CO,-3.605213441,1.481434915,0.971638038,-1.985651377,3.358568855,0.683851371,0.704362238,3.320937076,0.367248946,10.7809,0.596,0.6246,9.5603,-1.349004234,1.3244051,0.886912955,-2.266163274,3.268803098,0.71590988,-0.28624088,3.326236859,0.481404992,9.9675,0.4064,0.8749,8.6863,-0.355477094,0.0215,-0.2149,-0.25,-0.23,-0.293,-12,-19,3,-17,-4,-12,-22,7.5,28.0,10.0,7.9570122,1.38745101,2.008,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.7,10.938,79,11,2.4,2.30861025,196.966569,3129,1337.33,10.21,5.46,36.0,19.3,330,4.08,2.54,0.129,318.0,12.5,9.225553,-1.28,au-ni111-t2
Ni,Au,t1,CO,-3.605213441,1.481434915,0.971638038,-1.985651377,3.358568855,0.683851371,0.704362238,3.320937076,0.367248946,10.7809,0.596,0.6246,9.5603,-1.349004234,1.3244051,0.886912955,-2.266163274,3.268803098,0.71590988,-0.28624088,3.326236859,0.481404992,9.9675,0.4064,0.8749,8.6863,-0.355477094,0.0215,-0.2149,-0.25,-0.23,-0.293,-12,-19,3,-17,-4,-12,-22,7.5,79.0,11.0,7.9570122,1.38745101,2.008,2.4,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.7,10.938,79,11,2.4,2.30861025,196.966569,3129,1337.33,10.21,5.46,36.0,19.3,330,4.08,2.54,0.129,318.0,12.5,9.225553,-0.06,au-ni111-t1
Ni,Au,f2,CO,-3.605213441,1.481434915,0.971638038,-1.985651377,3.358568855,0.683851371,0.704362238,3.320937076,0.367248946,10.7809,0.596,0.6246,9.5603,-1.349004234,1.3244051,0.886912955,-2.266163274,3.268803098,0.71590988,-0.28624088,3.326236859,0.481404992,9.9675,0.4064,0.8749,8.6863,-0.355477094,0.0215,-0.2149,-0.25,-0.23,-0.293,-12,-19,3,-17,-4,-12,-22,6.95,28.0,10.0,7.9570122,1.38745101,2.008,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.7,10.938,79,11,2.4,2.30861025,196.966569,3129,1337.33,10.21,5.46,36.0,19.3,330,4.08,2.54,0.129,318.0,12.5,9.225553,-1.46,au-ni111-h1
Ni,Au,h2,CO,-3.605213441,1.481434915,0.971638038,-1.985651377,3.358568855,0.683851371,0.704362238,3.320937076,0.367248946,10.7809,0.596,0.6246,9.5603,-1.349004234,1.3244051,0.886912955,-2.266163274,3.268803098,0.71590988,-0.28624088,3.326236859,0.481404992,9.9675,0.4064,0.8749,8.6863,-0.355477094,0.0215,-0.2149,-0.25,-0.23,-0.293,-12,-19,3,-17,-4,-12,-22,7.5,28.0,10.0,7.9570122,1.38745101,2.008,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.7,10.938,79,11,2.4,2.30861025,196.966569,3129,1337.33,10.21,5.46,36.0,19.3,330,4.08,2.54,0.129,318.0,12.5,9.225553,-1.46,au-ni111-f1
Ni,Co,t2,CO,-1.50524638,1.617466766,0.78225375,-2.268320592,3.182957065,0.720238078,-0.263983862,3.261379348,0.481118852,8.8791,0.3873,0.862,7.6297,-1.359042254,1.285275511,0.888352384,-2.199074515,3.161972252,0.719032635,-0.179359952,3.228467686,0.473589967,9.9493,0.4111,0.8513,8.6869,0.043329046,0.0033,-0.0711,0.04,0.12,-0.015,-14,-1,-4,-3,-1,0,1,7.5,28.0,10.0,7.6881036,1.05818196,1.904,1.91,4.05,5.7108,28,10,1.91,1.1571612,58.6934,3186,1728.0,6.59,5.32,49.0,8.9,378,3.52,1.91,0.444,90.9,17.2,7.639877,3.9,5.5764,27,9,1.88,0.662265,58.933195,3200,1768.0,6.67,5.39,55.0,8.86,375,2.51,1.88,0.421,100.0,16.2,7.88101,-1.38,co-ni111-t2
